begin_timestamp;end_timestamp;name;duration;session
MODULE;cuda_kernels


1527874900934936000;1527874900935535000;gradients/MaxPool_1_grad/MaxPoolGrad:MaxPoolGrad;599000;1205
1527874900731757000;1527874900732346000;gradients/MaxPool_1_grad/MaxPoolGrad:MaxPoolGrad;589000;561
1527874900663404000;1527874900663982000;gradients/MaxPool_1_grad/MaxPoolGrad:MaxPoolGrad;578000;338
1527874900606100000;1527874900606677000;gradients/MaxPool_1_grad/MaxPoolGrad:MaxPoolGrad;577000;154
1527874900817506000;1527874900818083000;gradients/MaxPool_1_grad/MaxPoolGrad:MaxPoolGrad;577000;837
1527874900846235000;1527874900846812000;gradients/MaxPool_1_grad/MaxPoolGrad:MaxPoolGrad;577000;929
1527874900874959000;1527874900875536000;gradients/MaxPool_1_grad/MaxPoolGrad:MaxPoolGrad;577000;1021
1527874900789039000;1527874900789615000;gradients/MaxPool_1_grad/MaxPoolGrad:MaxPoolGrad;576000;745
1527874900575126000;1527874900575701000;gradients/MaxPool_1_grad/MaxPoolGrad:MaxPoolGrad;575000;62
1527874900635191000;1527874900635766000;gradients/MaxPool_1_grad/MaxPoolGrad:MaxPoolGrad;575000;246
1527874900760298000;1527874900760872000;gradients/MaxPool_1_grad/MaxPoolGrad:MaxPoolGrad;574000;653
1527874900702152000;1527874900702725000;gradients/MaxPool_1_grad/MaxPoolGrad:MaxPoolGrad;573000;469
1527874900904066000;1527874900904639000;gradients/MaxPool_1_grad/MaxPoolGrad:MaxPoolGrad;573000;1113
1527874900834096000;1527874900834637000;MaxPool:MaxPool;541000;873
1527874900563055000;1527874900563594000;MaxPool:MaxPool;539000;6
1527874900719114000;1527874900719652000;MaxPool:MaxPool;538000;505
1527874900862803000;1527874900863340000;MaxPool:MaxPool;537000;965
1527874900891465000;1527874900892002000;MaxPool:MaxPool;537000;1057
1527874900690037000;1527874900690573000;MaxPool:MaxPool;536000;413
1527874900922824000;1527874900923360000;MaxPool:MaxPool;536000;1149
1527874900623061000;1527874900623596000;MaxPool:MaxPool;535000;190
1527874900951704000;1527874900952238000;MaxPool:MaxPool;534000;1241
1527874900651390000;1527874900651923000;MaxPool:MaxPool;533000;282
1527874900679701000;1527874900680234000;MaxPool:MaxPool;533000;375
1527874900748206000;1527874900748738000;MaxPool:MaxPool;532000;597
1527874900776939000;1527874900777471000;MaxPool:MaxPool;532000;689
1527874900805361000;1527874900805892000;MaxPool:MaxPool;531000;781
1527874900711727000;1527874900712249000;gradients/BiasAdd_grad/BiasAddGrad:BiasAddGrad;522000;489
1527874900855816000;1527874900856337000;gradients/BiasAdd_grad/BiasAddGrad:BiasAddGrad;521000;949
1527874900827101000;1527874900827620000;gradients/BiasAdd_grad/BiasAddGrad:BiasAddGrad;519000;857
1527874900585430000;1527874900585948000;gradients/BiasAdd_grad/BiasAddGrad:BiasAddGrad;518000;82
1527874900672990000;1527874900673507000;gradients/BiasAdd_grad/BiasAddGrad:BiasAddGrad;517000;358
1527874900798632000;1527874900799149000;gradients/BiasAdd_grad/BiasAddGrad:BiasAddGrad;517000;765
1527874900644762000;1527874900645276000;gradients/BiasAdd_grad/BiasAddGrad:BiasAddGrad;514000;266
1527874900741348000;1527874900741862000;gradients/BiasAdd_grad/BiasAddGrad:BiasAddGrad;514000;581
1527874900884565000;1527874900885079000;gradients/BiasAdd_grad/BiasAddGrad:BiasAddGrad;514000;1041
1527874900616350000;1527874900616863000;gradients/BiasAdd_grad/BiasAddGrad:BiasAddGrad;513000;174
1527874900769885000;1527874900770398000;gradients/BiasAdd_grad/BiasAddGrad:BiasAddGrad;513000;673
1527874900944528000;1527874900945038000;gradients/BiasAdd_grad/BiasAddGrad:BiasAddGrad;510000;1225
1527874900973425000;1527874900973935000;gradients/BiasAdd_grad/BiasAddGrad:BiasAddGrad;510000;1317
1527874900716882000;1527874900717340000;Conv2D:Conv2D;458000;502
1527874900560213000;1527874900560669000;Conv2D:Conv2D;456000;3
1527874900687807000;1527874900688261000;Conv2D:Conv2D;454000;410
1527874900626077000;1527874900626528000;BiasAdd_1:BiasAdd;451000;194
1527874900693060000;1527874900693509000;BiasAdd_1:BiasAdd;449000;417
1527874900865826000;1527874900866275000;BiasAdd_1:BiasAdd;449000;969
1527874900831876000;1527874900832324000;Conv2D:Conv2D;448000;870
1527874900837152000;1527874900837600000;BiasAdd_1:BiasAdd;448000;877
1527874900808382000;1527874900808829000;BiasAdd_1:BiasAdd;447000;785
1527874900860587000;1527874900861034000;Conv2D:Conv2D;447000;962
1527874900925845000;1527874900926292000;BiasAdd_1:BiasAdd;447000;1153
1527874900597047000;1527874900597493000;BiasAdd_1:BiasAdd;446000;102
1527874900649166000;1527874900649612000;Conv2D:Conv2D;446000;279
1527874900894482000;1527874900894928000;BiasAdd_1:BiasAdd;446000;1061
1527874900566077000;1527874900566522000;BiasAdd_1:BiasAdd;445000;10
1527874900654406000;1527874900654851000;BiasAdd_1:BiasAdd;445000;286
1527874900722789000;1527874900723234000;BiasAdd_1:BiasAdd;445000;509
1527874900751225000;1527874900751670000;BiasAdd_1:BiasAdd;445000;601
1527874900779950000;1527874900780395000;BiasAdd_1:BiasAdd;445000;693
1527874900954720000;1527874900955165000;BiasAdd_1:BiasAdd;445000;1245
1527874900590374000;1527874900590818000;Conv2D:Conv2D;444000;95
1527874900682719000;1527874900683163000;BiasAdd_1:BiasAdd;444000;379
1527874900803139000;1527874900803583000;Conv2D:Conv2D;444000;778
1527874900889249000;1527874900889693000;Conv2D:Conv2D;444000;1054
1527874900920606000;1527874900921050000;Conv2D:Conv2D;444000;1146
1527874900949485000;1527874900949929000;Conv2D:Conv2D;444000;1238
1527874900774720000;1527874900775163000;Conv2D:Conv2D;443000;686
1527874900620827000;1527874900621269000;Conv2D:Conv2D;442000;187
1527874900677482000;1527874900677924000;Conv2D:Conv2D;442000;372
1527874900745986000;1527874900746428000;Conv2D:Conv2D;442000;594
1527874900626534000;1527874900626970000;Relu_1:Relu;436000;195
1527874900926298000;1527874900926733000;Relu_1:Relu;435000;1154
1527874900723239000;1527874900723672000;Relu_1:Relu;433000;510
1527874900654855000;1527874900655287000;Relu_1:Relu;432000;287
1527874900693515000;1527874900693947000;Relu_1:Relu;432000;418
1527874900566528000;1527874900566958000;Relu_1:Relu;430000;11
1527874900808833000;1527874900809263000;Relu_1:Relu;430000;786
1527874900683169000;1527874900683598000;Relu_1:Relu;429000;380
1527874900751674000;1527874900752103000;Relu_1:Relu;429000;602
1527874900780399000;1527874900780828000;Relu_1:Relu;429000;694
1527874900894933000;1527874900895362000;Relu_1:Relu;429000;1062
1527874900955173000;1527874900955602000;Relu_1:Relu;429000;1246
1527874900866280000;1527874900866706000;Relu_1:Relu;426000;970
1527874900837605000;1527874900838030000;Relu_1:Relu;425000;878
1527874900597497000;1527874900597920000;Relu_1:Relu;423000;103
1527874900576957000;1527874900577283000;gradients/BiasAdd_1_grad/BiasAddGrad:BiasAddGrad;326000;64
1527874900895367000;1527874900895646000;MaxPool_1:MaxPool;279000;1063
1527874900723678000;1527874900723953000;MaxPool_1:MaxPool;275000;511
1527874900683603000;1527874900683877000;MaxPool_1:MaxPool;274000;381
1527874900809267000;1527874900809541000;MaxPool_1:MaxPool;274000;787
1527874900566964000;1527874900567237000;MaxPool_1:MaxPool;273000;12
